date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:25:51	141564/141564	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2016%20Oct%202017%2020:39:01%20GMT	http://assurancelendinggroup.com/wp-content/themes/specular/font/fontawesome-webfont.ttf?v=3.2.1	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/themes/specular/font/fontawesome-webfontf77b.ttf	(from http://assurancelendinggroup.com/wp-content/themes/specular/css/font-awesome.min.css?ver=4.9.1)
16:25:51	32448/32448	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2016%20Oct%202017%2020:39:01%20GMT	http://assurancelendinggroup.com/wp-content/themes/specular/font/steadysets.eot?	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/themes/specular/font/steadysetsd41d.eot	(from http://assurancelendinggroup.com/wp-content/themes/specular/css/steadysets.css?ver=4.9.1)
16:25:52	32284/32284	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2016%20Oct%202017%2020:39:01%20GMT	http://assurancelendinggroup.com/wp-content/themes/specular/font/steadysets.ttf	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/themes/specular/font/steadysets.ttf	(from http://assurancelendinggroup.com/wp-content/themes/specular/css/steadysets.css?ver=4.9.1)
16:25:54	32360/32360	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2016%20Oct%202017%2020:39:01%20GMT	http://assurancelendinggroup.com/wp-content/themes/specular/font/steadysets.woff	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/themes/specular/font/steadysets.woff	(from http://assurancelendinggroup.com/wp-content/themes/specular/css/steadysets.css?ver=4.9.1)
16:25:54	93916/93916	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2016%20Oct%202017%2020:39:01%20GMT	http://assurancelendinggroup.com/wp-content/themes/specular/font/steadysets.svg	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/themes/specular/font/steadysets.svg	(from http://assurancelendinggroup.com/wp-content/themes/specular/css/steadysets.css?ver=4.9.1)
16:25:56	43926/43926	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Jan%202018%2010:55:53%20GMT	http://assurancelendinggroup.com/wp-content/themes/specular/css/nav.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/themes/specular/css/nav.png	(from http://assurancelendinggroup.com/wp-content/themes/specular/css/hoverex-all.css?ver=4.9.1)
16:25:57	302/302	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/vc/alert.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/vc/alert.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:25:57	323/323	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/vc/info.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/vc/info.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:25:59	244/244	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/vc/tick.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/vc/tick.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:00	495/495	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:00	712/712	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:02	841/841	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:03	694/694	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:04	544/544	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:05	590/590	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:06	682/682	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:07	705/705	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:07	674/674	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:09	717/717	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:09	691/691	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:10	700/700	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:11	648/648	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:12	621/621	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:13	688/688	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:14	700/700	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:16	647/647	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:17	763/763	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:17	690/690	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:18	709/709	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:19	691/691	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:20	635/635	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:21	590/590	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:22	635/635	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:23	659/659	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:24	1686/1686	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:25	706/706	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:26	470/470	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/control.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/control.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:27	606/606	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:29	792/792	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:30	756/756	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:31	657/657	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/video.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/icons/video.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:32	223/223	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:33	168/168	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:34	198/198	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/flickr.png	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/images/flickr.png	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:35	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:37	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:38	5924/5924	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:39	5848/5848	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:40	13215/13215	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2016%20Oct%202017%2020:39:05%20GMT	http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from http://assurancelendinggroup.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1)
16:26:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Jan%202018%2010:56:43%20GMT	http://assurancelendinggroup.com/?p=691	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/index2025.html	(from http://assurancelendinggroup.com/about-us/)
16:26:44	761/761	---M--	200	added ('OK')	application/rss+xml	etag:%2272c65380ee3cfdc2bc0351d9312b0ac9%22	http://assurancelendinggroup.com/about-us/feed/	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/about-us/feed/index.html	(from http://assurancelendinggroup.com/about-us/)
16:26:44	2260/2260	---M--	200	added ('OK')	application/json	date:Thu,%2004%20Jan%202018%2010:56:43%20GMT	http://assurancelendinggroup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fassurancelendinggroup.com%2Fabout-us%2F	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-json/oembed/1.0/embeddcd9.json	(from http://assurancelendinggroup.com/about-us/)
16:26:45	2357/2357	---M--	200	added ('OK')	text/xml	date:Thu,%2004%20Jan%202018%2010:56:45%20GMT	http://assurancelendinggroup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fassurancelendinggroup.com%2Fabout-us%2F&format=xml	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-json/oembed/1.0/embeda778	(from http://assurancelendinggroup.com/about-us/)
16:26:46	2280/2280	---M--	200	added ('OK')	application/json	date:Thu,%2004%20Jan%202018%2010:56:45%20GMT	http://assurancelendinggroup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fassurancelendinggroup.com%2Fhow-it-works%2F	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-json/oembed/1.0/embedbb30.json	(from http://assurancelendinggroup.com/how-it-works/)
16:26:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Jan%202018%2010:56:46%20GMT	http://assurancelendinggroup.com/?p=1000	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/indexbb97.html	(from http://assurancelendinggroup.com/how-it-works/)
16:26:48	2377/2377	---M--	200	added ('OK')	text/xml	date:Thu,%2004%20Jan%202018%2010:56:47%20GMT	http://assurancelendinggroup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fassurancelendinggroup.com%2Fhow-it-works%2F&format=xml	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-json/oembed/1.0/embed12b0	(from http://assurancelendinggroup.com/how-it-works/)
16:26:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Jan%202018%2010:56:48%20GMT	http://assurancelendinggroup.com/faq	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/faq	(from http://assurancelendinggroup.com/how-it-works/)
16:26:51	2235/2235	---M--	200	added ('OK')	application/json	date:Thu,%2004%20Jan%202018%2010:56:50%20GMT	http://assurancelendinggroup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fassurancelendinggroup.com%2Ffaq%2F	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-json/oembed/1.0/embed31ba.json	(from http://assurancelendinggroup.com/faq/)
16:26:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Jan%202018%2010:56:52%20GMT	http://assurancelendinggroup.com/?p=925	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/indexd0d3.html	(from http://assurancelendinggroup.com/faq/)
16:26:52	751/751	---M--	200	added ('OK')	application/rss+xml	etag:%229e788057c212b376c6032801d98a16be%22	http://assurancelendinggroup.com/faq/feed/	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/faq/feed/index.html	(from http://assurancelendinggroup.com/faq/)
16:26:52	0/-1	---M--	301	error ('')			http://assurancelendinggroup.com/online-application	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/online-application.cf.delayed	(from http://assurancelendinggroup.com/faq/)
16:26:52	2332/2332	---M--	200	added ('OK')	text/xml	date:Thu,%2004%20Jan%202018%2010:56:52%20GMT	http://assurancelendinggroup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fassurancelendinggroup.com%2Ffaq%2F&format=xml	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-json/oembed/1.0/embed3a79	(from http://assurancelendinggroup.com/faq/)
16:26:53	4000/4000	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Nov%202016%2012:40:34%20GMT	http://assurancelendinggroup.com/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-includes/js/jquery/ui/core.mine899.js	(from http://assurancelendinggroup.com/faq/)
16:26:53	6908/6908	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Nov%202016%2012:40:34%20GMT	http://assurancelendinggroup.com/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-includes/js/jquery/ui/widget.mine899.js	(from http://assurancelendinggroup.com/faq/)
16:26:54	8584/8584	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Nov%202016%2012:40:34%20GMT	http://assurancelendinggroup.com/wp-includes/js/jquery/ui/accordion.min.js?ver=1.11.4	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-includes/js/jquery/ui/accordion.mine899.js	(from http://assurancelendinggroup.com/faq/)
16:26:55	4902/4902	---M-Z	200	added ('OK')	text/css	date:Mon,%2016%20Oct%202017%2020:39:04%20GMT	http://assurancelendinggroup.com/wp-content/plugins/gravityforms/css/formreset.css?ver=1.8.6	/Users/shivamgupta/websites/rishi%20marko/assurancelendinggroup.com/wp-content/plugins/gravityforms/css/formreset10f0.css	(from http://assurancelendinggroup.com/online-application/)
